TUCASEID,GEMETSTA,GTMETSTA,PEEDUCA,PEHSPNON,PTDTRACE,TEAGE,TELFS,TEMJOT,TESCHENR,TESCHLVL,TESEX,TESPEMPNOT,TRCHILDNUM,TRDPFTPT,TRERNWA,TRHOLIDAY,TRSPFTPT,TRSPPRES,TRYHHCHILD,TUDIARYDAY,TUFNWGTP,TEHRUSLT,TUYEAR,TU20FWGT,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t18,t50
20190605190871,-1,1,40,2,3,49,1,2,2,-1,1,1,1,1,184615,0,1,1,12,7,9821688.874101,45,2019,11438961.345653,555,90,120,0,15,0,5,0,0,0,60,405,0,0,0,0,190,0
20190605190874,-1,1,43,2,2,57,1,2,-1,-1,1,-1,0,1,86538,0,-1,3,-1,7,1611773.494992,40,2019,1930075.799062,390,0,0,0,0,0,0,0,0,0,90,180,0,0,539,0,240,1
20190605190875,-1,1,40,2,1,67,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,5135199.948485,-1,2019,4506151.328621,300,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,1005,0
20190605190878,-1,1,39,2,1,54,1,2,-1,-1,1,2,2,1,230769,0,-1,1,16,4,20942022.596057,40,2019,25012745.612880,575,25,30,0,485,0,0,0,0,0,75,120,70,0,0,0,60,0
20190605190881,-1,1,39,2,1,68,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,4,4855626.996071,-1,2019,4357766.990862,297,176,0,0,0,0,20,10,0,0,25,775,45,0,0,2,90,0
20190605190883,-1,2,43,2,1,65,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,5478053.737588,-1,2019,5014734.048278,525,0,0,0,0,0,0,0,0,0,15,900,0,0,0,0,0,0
20190605190886,-1,1,40,2,1,42,5,-1,2,-1,2,1,2,-1,-1,0,1,1,13,1,2916449.756528,-1,2019,3484895.149691,650,80,0,0,0,0,30,0,0,0,20,620,0,0,0,0,40,0
20190605190893,-1,1,42,2,2,45,4,-1,2,-1,2,-1,1,-1,-1,0,-1,3,10,2,8478568.846908,-1,2019,14876560.740857,850,150,140,0,0,0,0,30,0,0,30,160,0,0,0,0,80,0
20190605190896,-1,1,39,2,1,52,1,2,-1,-1,1,-1,2,1,-1,0,-1,3,14,7,7177525.546244,50,2019,6030081.112334,540,355,0,0,265,0,50,0,0,0,15,150,0,0,0,0,65,0
20190605190897,-1,2,34,2,1,80,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,8589694.132958,-1,2019,8101931.399920,540,35,0,0,0,0,0,0,0,0,25,609,0,225,0,0,6,0
20190605190903,-1,1,43,2,1,47,1,2,2,-1,1,1,1,1,161538,0,1,1,8,4,7407897.459489,40,2019,10042822.434939,445,15,80,0,475,0,15,0,0,0,50,235,0,0,0,0,125,0
20190605190905,-1,1,39,2,1,23,1,2,2,-1,2,-1,0,1,-1,0,-1,3,-1,7,11005221.008279,-4,2019,9706423.022220,771,0,0,0,0,0,0,0,0,0,20,641,0,0,0,0,8,0
20190605190907,-1,1,40,1,1,21,1,2,2,-1,1,-1,0,1,68000,0,-1,3,-1,3,22510594.497695,40,2019,28050116.609568,514,0,0,0,450,0,10,0,0,0,45,330,0,0,0,0,91,0
20190605190910,-1,1,42,2,1,67,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2127702.858775,-1,2019,2177305.448288,720,235,0,0,0,0,90,0,0,0,130,175,0,0,0,0,30,60
20190605190920,-1,2,40,2,1,30,1,2,2,-1,1,-1,0,1,48000,0,-1,3,-1,2,7917121.847931,40,2019,8487162.747269,480,0,0,0,0,0,0,120,0,0,30,790,0,0,0,0,20,0
20190605190921,-1,1,40,2,1,73,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,2945379.777144,-1,2019,2837079.098267,480,340,0,0,0,0,15,0,0,0,120,390,0,0,0,0,95,0
20190605190922,-1,1,40,2,1,73,1,2,-1,-1,2,1,0,2,-1,0,2,1,-1,2,14015649.729809,20,2019,16893761.660298,510,225,0,0,120,0,0,0,0,0,50,535,0,0,0,0,0,0
20190605190924,-1,2,41,2,1,80,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,4,12460970.142349,-1,2019,12843850.830323,420,45,0,360,0,0,2,0,0,0,223,252,0,0,0,0,138,0
20190605190925,-1,2,37,1,1,18,5,-1,1,1,1,-1,1,-1,-1,0,-1,3,10,7,11029862.487123,-1,2019,11009210.621728,690,65,0,0,0,0,180,0,0,0,75,370,0,0,0,0,60,0
20190605190926,-1,1,43,1,1,25,1,2,2,-1,1,-1,0,1,-1,0,-1,3,-1,1,5068810.982613,45,2019,8666307.824499,730,360,0,0,0,0,30,0,0,0,60,240,0,0,0,0,20,0
20190605190927,-1,1,43,1,1,27,1,1,2,-1,1,1,0,1,80000,0,1,1,-1,7,2646197.565923,51,2019,4560728.512423,525,5,0,21,0,0,0,0,0,0,225,379,0,0,0,0,285,0
20190605190935,-1,1,43,2,1,30,1,2,2,-1,2,-1,0,1,86244,0,-1,3,-1,7,4998340.226316,40,2019,5765687.822617,535,15,0,0,0,20,35,0,0,0,150,500,0,0,0,0,185,0
20190605190937,-1,1,39,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,5,10167848.440849,-1,2019,9274892.156287,635,510,0,0,0,0,0,0,0,0,75,175,0,0,0,0,0,45
20190605190938,-1,1,42,2,1,61,1,2,-1,-1,2,-1,0,1,230769,0,-1,3,-1,6,7821015.359495,40,2019,7872070.786812,520,10,0,0,570,0,0,0,0,0,95,165,30,0,30,0,20,0
20190605190940,-1,1,41,2,1,29,1,2,2,-1,2,1,3,1,60000,0,1,1,4,1,3664447.260626,40,2019,2903383.270177,585,310,280,30,0,0,10,0,0,0,50,135,0,0,0,0,40,0
20190605190948,-1,1,40,1,1,85,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,1230629.334473,-1,2019,1077652.341243,490,19,0,0,0,0,0,0,0,0,20,791,60,0,0,0,0,60
20190605190954,-1,1,43,2,1,71,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,10398453.865530,-1,2019,8507543.201403,790,0,0,60,0,0,0,0,0,0,80,420,0,0,0,0,60,30
20190605190957,-1,1,43,2,1,80,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,4243578.253721,-1,2019,3626978.372217,495,45,0,60,0,0,0,0,0,0,80,570,50,70,0,0,70,0
20190605190959,-1,2,40,2,1,66,1,2,-1,-1,2,1,0,2,4892,0,1,1,-1,7,4133580.889357,3,2019,4229945.997494,540,510,0,0,0,0,0,0,0,0,65,280,0,0,0,45,0,0
20190605190968,-1,1,40,2,1,67,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,3,4223347.031759,-1,2019,4376783.202447,585,110,0,15,0,0,155,0,0,0,50,315,60,0,0,0,120,30
20190605190977,-1,1,43,2,1,24,1,2,2,-1,2,-1,0,1,105769,0,-1,3,-1,1,10463010.574811,45,2019,8790955.334475,675,150,0,0,15,0,50,0,0,0,90,280,90,0,0,0,90,0
20190605190978,-1,1,44,2,4,54,1,2,-1,-1,2,1,2,1,163400,0,1,1,12,7,3517726.469246,63,2019,3218374.120917,591,22,30,0,0,0,0,0,0,0,120,91,75,0,0,0,466,45
20190605190979,-1,1,44,2,1,41,1,2,2,-1,2,1,2,2,96153,0,1,1,10,6,10300130.316872,24,2019,11596977.211645,450,120,90,0,90,0,150,0,0,0,140,290,60,30,0,0,20,0
20190605190984,-1,1,37,2,1,17,1,2,2,-1,2,-1,1,2,7200,0,-1,3,17,7,9343027.623801,10,2019,8709501.938871,674,70,0,32,0,0,30,0,0,0,110,265,0,0,0,40,129,90
20190605190992,-1,1,31,2,1,69,1,2,-1,-1,2,-1,0,1,-1,0,-1,3,-1,4,4736345.808282,60,2019,4250716.012029,575,186,0,0,488,0,0,1,0,0,20,95,0,0,0,0,75,0
20190605190994,-1,1,40,2,1,65,1,2,-1,-1,2,2,0,1,59600,0,-1,1,-1,1,6909884.387886,-4,2019,7014475.822988,720,110,0,25,0,0,0,0,0,0,90,85,0,265,0,30,75,40
20190605191016,-1,1,39,2,1,77,1,2,-1,-1,1,-1,0,2,15000,0,-1,3,-1,2,12546292.350841,20,2019,16134240.685077,690,24,0,0,0,0,40,15,0,0,60,461,0,0,0,15,135,0
20190605191018,-1,1,39,2,1,79,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,6181945.826382,-1,2019,6403376.759385,750,21,0,0,0,0,0,45,0,0,204,390,30,0,0,0,0,0
20190605191021,-1,1,44,2,4,38,1,2,2,-1,1,2,1,2,25961,0,-1,1,6,1,4073038.315787,20,2019,5694528.812042,750,0,245,0,0,0,75,0,0,0,60,240,0,0,0,0,70,0
20190605191030,-1,1,43,2,4,26,1,2,1,2,2,-1,0,1,159600,0,-1,3,-1,6,19826609.257501,40,2019,19154755.223633,405,0,0,0,430,0,0,0,0,0,190,300,0,0,0,0,115,0
20190605191036,-1,1,44,2,1,35,1,2,2,-1,1,1,2,1,219230,0,1,1,0,7,5402196.940245,45,2019,7613663.041257,470,0,60,0,0,0,20,0,0,0,90,420,60,0,0,0,320,0
20190605191037,-1,2,42,2,2,64,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,4153701.768208,-1,2019,4470954.567627,340,220,0,0,0,0,125,0,0,0,20,35,0,370,60,60,90,120
20190605191039,-1,1,40,2,1,31,5,-1,2,-1,2,1,2,-1,-1,0,1,1,1,7,1945918.727881,-1,2019,2034393.845058,600,0,32,0,0,0,0,0,0,0,0,728,60,0,0,0,20,0
20190605191044,-1,1,44,2,1,77,1,2,-1,-1,1,1,0,2,29325,0,1,1,-1,6,12802417.378002,25,2019,11012817.802236,510,220,0,0,320,0,10,0,0,0,45,273,0,0,0,17,45,0
20190605191047,-1,2,34,1,1,15,5,-1,2,-1,2,-1,2,-1,-1,0,-1,3,8,7,5846481.342009,-1,2019,5779067.167186,832,60,0,0,0,0,0,0,0,0,15,270,120,0,0,0,143,0
20190605191050,-1,2,43,2,1,75,5,-1,-1,-1,1,1,0,-1,-1,0,3,1,-1,3,12435357.841625,-1,2019,11801391.381583,665,0,0,0,0,0,0,0,0,0,215,295,0,30,0,0,115,120
20190605191051,-1,1,43,2,1,54,1,2,-1,-1,1,-1,0,1,288461,0,-1,3,-1,1,3537043.616456,40,2019,3058259.640438,720,85,0,0,15,0,0,0,0,0,120,496,0,0,0,0,4,0
20190605191053,-1,1,43,2,2,63,5,-1,-1,-1,1,1,0,-1,-1,0,2,1,-1,4,17978565.962569,-1,2019,16366017.610199,593,235,0,62,0,0,10,0,0,0,15,390,0,0,88,0,47,0
20190605191055,-1,1,44,2,2,67,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,3371954.991832,-1,2019,3272304.363551,570,285,0,0,0,0,0,0,0,0,15,570,0,0,0,0,0,0
20190605191059,-1,2,42,2,1,39,1,2,2,-1,2,1,3,1,50000,0,1,1,7,7,2750746.796962,40,2019,2966368.984052,525,0,340,0,0,0,20,0,0,0,75,25,390,0,0,0,65,0
20190605191061,-1,1,43,2,1,34,1,1,2,-1,2,-1,0,1,69800,0,-1,3,-1,4,10844522.960659,55,2019,9736968.250810,285,50,0,10,580,0,0,0,0,0,90,180,60,0,0,0,185,0
20190605191066,-1,1,39,2,2,70,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,13937984.848904,-1,2019,13103709.346033,600,55,0,0,0,0,15,0,0,0,15,730,0,0,0,0,25,0
20190605191068,-1,1,44,2,1,45,1,2,2,-1,2,1,2,1,125000,0,1,1,1,5,11232141.980134,40,2019,17582325.604932,540,0,0,0,450,0,0,0,0,0,75,165,0,0,0,0,210,0
20190605191069,-1,2,39,2,1,67,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,15917858.020384,-1,2019,22353271.580719,480,390,0,0,0,0,0,0,0,0,105,465,0,0,0,0,0,0
20190605191070,-1,1,44,2,1,26,1,2,2,-1,1,-1,0,1,78846,0,-1,3,-1,3,7757927.821492,40,2019,7410344.019038,570,10,0,0,177,0,5,0,0,0,135,362,0,0,0,15,106,60
20190605191074,-1,2,46,2,1,80,1,2,-1,-1,1,2,0,2,153846,0,-1,1,-1,7,4962194.912524,15,2019,4275338.546743,705,270,0,0,0,0,75,0,0,0,75,260,0,0,0,0,55,0
20190605191083,-1,1,43,2,1,79,1,2,-1,-1,1,2,0,2,4615,0,-1,1,-1,5,15230728.181936,3,2019,15158279.041508,640,170,0,0,0,0,65,0,0,0,90,325,0,5,0,0,45,100
20190605191085,-1,1,42,2,3,54,1,1,-1,-1,2,2,0,1,92307,0,-1,1,-1,7,6196526.169622,47,2019,6255149.925619,484,275,0,0,0,0,155,0,0,0,30,343,30,0,0,0,123,0
20190605191093,-1,1,39,1,1,25,1,2,2,-1,1,1,2,1,120000,0,1,2,8,2,59910881.418533,50,2019,81456590.715438,720,45,15,0,0,0,0,0,0,0,20,545,0,0,0,0,95,0
20190605191094,-1,1,35,2,1,35,1,2,2,-1,1,2,1,1,12900,0,-1,2,1,6,12024592.742994,-4,2019,11748793.775898,820,60,0,0,400,0,0,0,0,0,90,30,0,0,0,0,40,0
20190605191100,-1,1,44,2,1,34,1,2,2,-1,1,1,2,1,192307,0,1,1,6,1,4350661.751749,50,2019,4183123.779160,515,195,40,0,0,0,0,0,0,0,75,75,200,0,180,0,160,0
20190605191102,-1,1,39,2,1,70,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,7,15044460.481089,-1,2019,15992077.023925,600,0,0,120,0,0,0,0,0,0,165,495,0,0,0,0,60,0
20190605191103,-1,1,43,2,1,42,1,1,2,-1,2,2,2,1,230769,0,-1,1,5,4,7600750.279026,51,2019,9895479.889704,528,60,92,0,330,0,15,45,0,0,50,125,30,0,0,30,135,0
20190605191121,-1,1,43,2,1,75,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,3035363.377245,-1,2019,2995115.078080,477,447,0,0,0,0,0,0,0,0,35,240,180,0,0,0,46,15
20190605191123,-1,1,41,2,16,72,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,1736509.138650,-1,2019,1626683.175102,430,96,0,0,0,0,35,0,0,0,115,606,0,95,0,35,28,0
20190605191127,-1,1,42,2,1,54,1,2,-1,-1,1,1,0,1,288461,0,2,1,-1,3,12721515.643790,50,2019,15937156.753013,560,0,0,0,660,0,0,0,0,0,60,40,0,0,0,0,120,0
20190605191128,-1,1,36,2,1,17,2,2,2,-1,1,-1,1,2,-1,0,-1,3,17,1,9538561.159792,4,2019,9218204.694000,487,35,0,15,0,0,0,0,0,0,105,570,0,60,0,1,105,62
20190605191130,-1,2,39,2,1,66,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,3,7349241.322581,-1,2019,6292907.349827,510,185,0,15,0,0,60,145,0,0,90,220,0,0,0,20,195,0
20190605191134,-1,1,43,2,1,71,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,2833239.994883,-1,2019,2632845.197164,600,140,0,0,0,0,0,0,0,0,30,670,0,0,0,0,0,0
20190605191135,-1,1,43,2,1,24,1,2,2,-1,1,1,0,1,82692,0,1,2,-1,4,22072403.415228,40,2019,20249843.273853,465,45,0,0,241,0,0,0,0,0,70,150,373,0,0,30,66,0
20190605191138,-1,1,39,2,1,30,2,2,2,-1,2,1,2,1,46800,0,1,1,0,6,17498796.254456,36,2019,12937593.265765,508,100,400,0,0,0,0,0,0,0,30,290,0,0,0,0,107,5
20190605191139,-1,1,42,2,1,76,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,6,12975591.534911,-1,2019,11161784.624812,555,0,0,0,0,0,0,0,0,0,80,805,0,0,0,0,0,0
20190605191141,-1,1,39,2,1,67,1,2,-1,-1,1,1,0,1,126923,0,1,1,-1,1,12070838.090018,45,2019,12194307.813865,480,165,0,0,0,0,0,0,0,0,75,680,0,0,0,0,40,0
20190605191146,-1,1,39,2,1,62,1,2,-1,-1,2,1,0,1,230700,0,1,1,-1,1,8062010.751946,40,2019,11145415.113554,635,190,0,0,120,0,0,0,0,0,15,282,23,135,0,0,40,0
20190605191153,-1,1,40,2,1,64,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,7,3858224.083132,-1,2019,4760919.329797,626,304,60,0,0,0,30,0,0,0,50,275,75,0,0,0,20,0
20190605191155,-1,1,43,2,1,52,1,2,-1,-1,1,2,3,1,-1,0,-1,1,10,3,15379722.799177,50,2019,18919221.906145,540,0,0,0,530,0,0,0,0,0,118,118,120,0,0,0,14,0
20190605191156,-1,1,42,2,1,64,1,2,-1,-1,1,2,0,1,128000,0,-1,1,-1,7,5355032.715038,45,2019,6607931.062424,630,230,100,0,0,0,15,0,0,0,75,305,0,0,0,0,85,0
20190605191157,-1,1,33,1,1,79,5,-1,-1,-1,1,2,1,-1,-1,0,-1,1,9,7,12125855.051180,-1,2019,10317589.743030,541,210,0,0,0,0,0,0,0,0,90,509,0,0,0,0,0,90
20190605191166,-1,1,40,1,1,45,5,-1,2,-1,2,1,2,-1,-1,0,1,1,11,7,5364400.513420,-1,2019,7229845.162066,630,362,0,0,0,0,0,0,3,0,50,120,235,0,0,0,40,0
20190605191169,-1,2,44,2,1,36,1,2,2,-1,1,1,4,1,128846,0,1,1,0,7,5314471.784120,50,2019,7490026.345601,450,0,0,0,0,0,0,0,0,0,150,445,0,0,365,0,30,0
20190605191171,-1,1,43,2,1,49,2,2,2,-1,2,-1,2,1,173076,0,-1,3,14,7,2785344.412878,45,2019,3540211.579839,660,65,30,0,0,0,230,0,0,0,75,330,0,0,0,0,50,0
20190605191173,-1,1,34,2,1,32,1,1,2,-1,1,-1,0,1,94230,0,-1,3,-1,5,22933822.131556,120,2019,28914868.155393,180,0,0,0,1080,0,0,0,0,0,120,45,0,0,0,0,15,0
20190605191178,-1,1,43,2,4,40,1,2,2,-1,2,1,2,2,-1,0,1,1,3,5,11866794.899120,8,2019,15458177.084575,660,360,225,0,0,0,0,0,0,0,105,0,0,0,0,0,0,90
20190605191184,-1,2,40,2,1,68,1,2,-1,-1,2,-1,0,2,13846,0,-1,3,-1,7,2152524.429475,16,2019,2202705.677880,600,310,0,0,0,0,0,0,0,0,100,415,0,0,0,0,15,0
20190605191185,-1,2,39,2,1,72,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2476961.278165,-1,2019,2416251.937350,650,150,0,0,0,0,0,0,0,0,0,580,0,0,0,0,60,0
20190605191187,-1,1,39,2,1,79,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,6640453.021304,-1,2019,6823349.680938,735,300,0,0,0,0,0,0,0,0,55,350,0,0,0,0,0,0
20190605191189,-1,1,33,1,1,58,1,2,-1,-1,1,2,2,1,120000,0,-1,1,2,7,14421959.786062,40,2019,16088424.695211,860,0,0,0,0,0,10,0,240,0,15,25,90,0,0,0,200,0
20190605191192,-1,1,40,2,1,73,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,2,4776645.522028,-1,2019,3908034.661879,570,155,0,0,0,0,10,0,0,0,50,625,20,0,0,0,10,0
20190605191193,-1,1,44,2,4,41,1,2,2,-1,1,-1,0,1,288461,0,-1,3,-1,6,19440364.653157,40,2019,19959663.256964,430,155,0,0,495,0,0,0,0,0,105,195,60,0,0,0,0,0
20190605191200,-1,1,39,2,1,64,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,2,13634505.542187,-1,2019,14719976.784045,330,520,0,0,0,0,20,0,0,0,110,420,0,0,0,0,40,0
20190605191201,-1,2,39,1,1,52,1,2,-1,-1,2,1,1,1,95192,0,1,1,14,1,3349009.331420,40,2019,4083606.743374,800,235,0,0,0,0,0,0,0,0,150,245,0,0,0,10,0,0
20190605191208,-1,1,44,2,1,36,5,-1,2,-1,2,1,2,-1,-1,0,1,1,4,5,5413446.360860,-1,2019,8047321.979506,530,75,280,0,0,0,15,0,0,0,90,60,240,0,0,0,150,0
20190605191210,-1,1,39,2,1,37,1,2,2,-1,1,1,4,1,83250,0,3,1,2,1,6417473.327090,44,2019,8024733.775452,685,140,15,0,0,0,0,0,0,0,120,120,180,0,0,0,180,0
20190605191212,-1,2,42,2,1,41,1,2,2,-1,2,1,2,1,50000,0,1,1,10,7,2796674.074726,40,2019,3368689.742401,360,0,0,5,0,0,297,0,0,0,150,270,30,0,0,0,328,0
20190605191213,-1,1,39,2,2,72,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,4152007.069408,-1,2019,4162407.390055,898,120,0,0,0,0,0,0,0,0,52,145,0,195,0,0,30,0
20190605191218,-1,1,39,2,2,45,5,-1,2,-1,1,1,0,-1,-1,0,1,1,-1,3,29859889.443797,-1,2019,51276854.606784,740,0,0,65,0,0,0,0,0,0,70,495,0,0,0,0,70,0
20190605191221,-1,1,44,2,1,53,1,2,-1,-1,1,-1,0,1,240384,0,-1,3,-1,5,6248143.263970,50,2019,8208754.558486,765,5,0,0,540,0,0,0,0,0,10,60,0,0,0,0,60,0
20190605191222,-1,1,44,2,1,50,1,2,-1,-1,1,1,1,2,-1,0,1,1,6,2,7063407.668511,20,2019,9551036.412413,478,47,125,0,250,120,0,0,0,0,75,165,80,0,0,0,100,0
20190605191227,-1,1,41,2,1,85,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,2437632.946225,-1,2019,2083440.305975,650,20,0,0,0,0,0,0,0,0,165,445,0,60,60,0,40,0
20190605191228,-1,1,40,2,2,21,1,2,1,2,1,-1,0,1,30000,0,-1,3,-1,7,11637600.966108,40,2019,10646858.807742,540,0,0,0,0,660,0,0,0,0,120,120,0,0,0,0,0,0
20190605191236,-1,1,36,2,1,16,5,-1,1,1,2,-1,1,-1,-1,0,-1,3,16,4,37633935.522341,-1,2019,40354963.167638,580,15,0,0,60,495,0,0,0,0,95,115,0,0,0,0,80,0
20190605191238,-1,1,43,2,1,31,2,2,2,-1,2,1,2,1,103846,0,1,1,1,7,5022654.291259,50,2019,5251019.392325,650,472,136,0,0,0,0,0,0,0,0,123,0,0,0,0,0,59
20190605191240,-1,1,45,2,1,41,1,2,2,-1,1,1,1,1,288461,0,1,1,7,1,6294872.144279,40,2019,6487369.595974,620,60,10,0,0,0,0,0,0,0,145,429,60,0,0,0,26,90
20190605191241,-1,1,39,2,1,61,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,6899155.876135,-1,2019,9319948.301657,440,48,0,0,0,0,0,0,0,0,35,847,40,0,0,30,0,0
20190605191242,-1,1,38,2,1,69,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,7,9038616.702067,-1,2019,9204615.237297,780,0,0,0,0,0,0,0,0,0,30,540,0,0,0,0,0,90
20190605191243,-1,3,43,2,2,76,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,3491892.310184,-1,2019,3569530.585948,565,50,0,0,0,0,30,0,0,0,30,315,0,310,0,70,70,0
20190605191247,-1,1,46,2,1,50,1,2,-1,-1,2,1,1,1,287500,0,1,1,15,7,2345150.979497,40,2019,2145582.747278,575,360,0,0,0,0,85,93,0,0,10,205,0,0,0,0,112,0
20190605191251,-1,1,39,2,1,78,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,3829722.830196,-1,2019,3935204.114488,457,0,0,0,0,0,15,0,0,0,65,765,0,90,0,0,48,0
20190605191253,-1,1,40,2,1,33,5,-1,2,-1,2,1,3,-1,-1,0,1,2,5,1,3354601.382664,-1,2019,3479103.240873,735,120,105,0,0,0,0,0,0,0,20,460,0,0,0,0,0,0
20190605191257,-1,2,43,2,1,80,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,9022184.247898,-1,2019,9411700.169908,555,515,0,0,0,0,0,0,0,0,105,135,0,0,0,0,130,0
20190605191262,-1,1,44,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,1480223.410972,-1,2019,1460595.950510,510,70,0,0,0,0,20,0,0,0,75,679,0,75,0,0,11,0
20190605191264,-1,1,40,2,2,85,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,1936431.086432,-1,2019,1768679.093254,590,0,0,0,0,0,0,0,0,0,120,730,0,0,0,0,0,0
20190605191266,-1,1,43,2,1,71,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,1667045.611103,-1,2019,1549135.632200,610,120,0,0,0,0,0,0,0,0,90,570,0,0,0,30,20,0
20190605191269,-1,1,40,2,1,62,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,6,5057139.695827,-1,2019,3764665.102605,570,88,0,0,0,0,10,0,0,20,20,692,0,0,0,0,40,0
20190605191274,-1,1,43,2,2,27,1,2,2,-1,1,-1,0,1,96153,0,-1,3,-1,7,3692573.310769,60,2019,6584953.665608,485,90,0,0,650,0,40,0,0,0,60,0,60,0,0,0,55,0
20190605191276,-1,1,43,2,1,53,1,2,-1,-1,2,1,0,2,134615,0,1,1,-1,3,13145630.870457,24,2019,11474016.171422,545,95,0,0,535,0,0,0,0,0,90,30,0,0,95,0,50,0
20190605191278,-1,1,44,2,1,43,1,2,2,-1,1,2,3,1,101923,0,-1,1,0,7,7419497.934645,40,2019,7707973.030966,584,0,100,0,20,0,15,0,0,0,5,296,0,5,0,5,395,15
20190605191281,-1,1,40,2,1,46,1,2,2,-1,2,-1,1,1,86538,0,-1,3,10,1,4022432.226445,-4,2019,5071718.131864,724,35,1,0,0,0,0,0,0,0,30,630,0,0,0,0,20,0
20190605191282,-1,1,46,2,1,63,1,2,-1,-1,1,-1,0,1,-1,0,-1,3,-1,7,2561889.960586,70,2019,3161286.429032,438,0,0,0,683,0,0,0,0,0,15,240,0,0,0,0,64,0
20190605191283,-1,1,39,2,1,69,1,2,-1,-1,1,-1,0,1,43750,0,-1,3,-1,1,5852626.931741,40,2019,5912492.056735,630,120,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0
20190605191288,-1,2,38,2,1,80,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,3270597.479358,-1,2019,3360678.886765,450,187,0,0,0,0,0,0,0,0,35,768,0,0,0,0,0,0
20190605191289,-1,1,39,1,1,39,1,2,2,-1,1,-1,0,1,25000,0,-1,3,-1,2,10434209.276033,-4,2019,23852490.418025,510,15,0,0,415,0,0,0,0,0,40,350,0,0,0,0,110,0
20190605191292,-1,1,39,2,1,61,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,5,15532681.040006,-1,2019,15998784.737031,640,85,0,150,0,0,0,0,0,0,60,410,0,90,0,5,0,0
20190605191294,-1,1,42,2,1,78,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,3,5673749.931487,-1,2019,5579608.535307,525,95,0,0,0,0,30,0,0,0,35,455,40,30,45,10,110,65
20190605191295,-1,2,40,2,1,30,5,-1,2,-1,2,1,3,-1,-1,0,1,1,1,1,4049818.879288,-1,2019,4200122.870245,660,55,107,0,0,0,45,0,0,0,75,323,0,90,0,0,85,0
20190605191297,-1,1,39,2,1,69,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,6781109.328724,-1,2019,7226137.562287,570,405,0,0,0,0,0,0,0,0,80,325,60,0,0,0,0,0
20190605191300,-1,1,46,2,4,40,1,2,2,-1,1,-1,0,2,136538,0,-1,3,-1,1,4655664.212372,30,2019,4452050.795430,588,140,0,102,0,0,35,0,0,0,125,255,83,0,0,0,112,0
